FIPS,CountyState,Latitude,Longitude,State,Type,Region,VoteDemocratic2016,VoteRepublican2016,DifferenceTotal,VotesTotal2016,PercentageDemocratic2016,PercentageRepublican2016,DemocratOrRepublican,PercentageDemocratOrRepublican,OnlyRepublicanPERCENTAGE2016,OnlyDemocratPERCENTAGE2016,VotesONLYRepublican2016,VotesONLYDDemocratic2016,,C Income/Capita,College2014,BlackPercentage,AsianPercentage,HispanicPercentage,ForeignBornPercentage,PovertyPercentage2014,PopulationDensity,LandArea,Obese2013,MedianIncomeHousehold2014
13067,"Columbia County, Georgia",33.512018,-82.17458,GA,County,Atlantic-S,18887,43085,24198,64740.00,29,67,0,67,0.67,0,24198,0,,30949,0.66,0.17,0.04,0.05,0.06,0.08,427.8,290,0.3,68067
13069,"Cook County, Georgia",31.154793,-83.42936,GA,County,Atlantic-S,1753,4176,2423,6057.00,29,69,0,69,0.69,0,2423,0,,18592,0.38,0.28,0.01,0.06,0.03,0.23,75.8,227,0.31,32408
13071,"Coweta County, Georgia",33.355881,-84.75216,GA,County,Atlantic-S,16583,42533,25950,61744.00,27,69,0,69,0.69,0,25950,0,,26757,0.56,0.18,0.02,0.06,0.05,0.13,288.7,441,0.27,60809
13073,"Crawford County, Georgia",32.709958,-83.97783,GA,County,Atlantic-S,1421,3635,2214,5176.00,28,70,0,70,0.7,0,2214,0,,20556,0.39,0.21,0,0.03,0.01,0.21,38.9,325,0.27,43111
13075,"Crisp County, Georgia",31.935851,-83.76751,GA,County,Atlantic-S,2837,4549,1712,7512.00,38,61,0,61,0.61,0,1712,0,,18185,0.43,0.44,0.01,0.03,0.02,0.31,85.9,273,0.31,31176
13077,"Dade County, Georgia",34.863615,-85.50164,GA,County,Atlantic-S,965,5051,4086,6242.00,16,81,0,81,0.81,0,4086,0,,21690,0.45,0.01,0.01,0.02,0.02,0.16,95.6,174,0.32,42953
13079,"Dawson County, Georgia",34.422163,-84.12662,GA,County,Atlantic-S,1448,9900,8452,11765.00,12,84,0,84,0.84,0,8452,0,,27330,0.56,0.01,0.01,0.04,0.04,0.16,105.8,211,0.28,57491
13081,"Decatur County, Georgia",30.884222,-84.57036,GA,County,Atlantic-S,4124,6020,1896,10285.00,40,59,0,59,0.59,0,1896,0,,18059,0.44,0.41,0.01,0.06,0.03,0.27,46.6,597,0.3,33968
13083,"DeKalb County, Georgia",33.790944,-84.25768,GA,County,Atlantic-S,251370,51468,199902,314744.00,80,16,1,-80,0,0.8,0,199902,,28810,0.67,0.55,0.05,0.09,0.16,0.19,2581.7,268,0.27,50597
13085,"Dodge County, Georgia",32.180813,-83.16691,GA,County,Atlantic-S,1839,5021,3182,7009.00,26,72,0,72,0.72,0,3182,0,,18114,0.37,0.3,0.01,0.04,0.02,0.2,43.9,496,0.29,32293
13087,"Dooly County, Georgia",32.16015,-83.79394,GA,County,Atlantic-S,1872,1951,79,3859.00,49,51,0,51,0.51,0,79,0,,14510,0.3,0.5,0.01,0.07,0.04,0.29,38.1,392,0.35,31103
13089,"Dougherty County, Georgia",31.572874,-84.1632,GA,County,Atlantic-S,23311,10232,13079,34087.00,68,30,1,-68,0,0.68,0,13079,,18619,0.52,0.68,0.01,0.03,0.02,0.31,287.4,329,0.34,32150
13091,"Douglas County, Georgia",33.736475,-84.73197,GA,County,Atlantic-S,31005,24817,6188,57731.00,54,43,1,-54,0,0.54,0,6188,,23626,0.56,0.42,0.02,0.08,0.08,0.16,662,200,0.32,54581
13093,"Early County, Georgia",31.311249,-84.93613,GA,County,Atlantic-S,2168,2552,384,4785.00,45,53,0,53,0.53,0,384,0,,17579,0.41,0.5,0.01,0.02,0.01,0.32,21.5,513,0.32,34906
13095,"Echols County, Georgia",30.706915,-82.93745,GA,County,Atlantic-S,156,1007,851,1182.00,13,85,0,85,0.85,0,851,0,,15861,0.33,0.05,0,0.29,0.17,0.31,9.7,415,0.28,34444
13097,"Effingham County, Georgia",32.340699,-81.32947,GA,County,Atlantic-S,4853,17874,13021,23458.00,21,76,0,76,0.76,0,13021,0,,24824,0.49,0.14,0.01,0.03,0.02,0.11,109.3,478,0.35,61195
13099,"Elbert County, Georgia",34.129674,-82.87472,GA,County,Atlantic-S,2539,5292,2753,7987.00,32,66,0,66,0.66,0,2753,0,,18835,0.3,0.3,0.01,0.05,0.03,0.2,57.5,351,0.31,35351
13101,"Emanuel County, Georgia",32.591877,-82.29541,GA,County,Atlantic-S,2435,5335,2900,7860.00,31,68,0,68,0.68,0,2900,0,,17064,0.36,0.34,0.01,0.05,0.01,0.29,33.2,681,0.36,30119
13103,"Evans County, Georgia",32.161606,-81.90776,GA,County,Atlantic-S,1130,2404,1274,3613.00,31,67,0,67,0.67,0,1274,0,,18998,0.38,0.31,0.01,0.12,0.06,0.28,60.1,183,0.34,33293
13105,"Fannin County, Georgia",34.886639,-84.30422,GA,County,Atlantic-S,1923,9632,7709,11812.00,16,82,0,82,0.82,0,7709,0,,19164,0.41,0.01,0,0.02,0.01,0.23,61.2,387,0.26,37813
13107,"Fayette County, Georgia",33.428956,-84.5053,GA,County,Atlantic-S,23284,35048,11764,60913.00,38,58,0,58,0.58,0,11764,0,,35344,0.73,0.21,0.04,0.07,0.09,0.08,549.3,194,0.31,79069
13109,"Floyd County, Georgia",34.254872,-85.19838,GA,County,Atlantic-S,9159,24114,14955,34608.00,27,70,0,70,0.7,0,14955,0,,20500,0.47,0.15,0.01,0.1,0.07,0.21,188.9,510,0.31,41814
13111,"Forsyth County, Georgia",34.210436,-84.12112,GA,County,Atlantic-S,23462,69851,46389,98219.00,24,71,0,71,0.71,0,46389,0,,34582,0.71,0.03,0.07,0.08,0.12,0.08,783.5,224,0.29,86413
13113,"Franklin County, Georgia",34.378007,-83.17683,GA,County,Atlantic-S,1243,7054,5811,8501.00,15,83,0,83,0.83,0,5811,0,,18234,0.36,0.09,0.01,0.04,0.03,0.19,84.3,262,0.3,38055
13115,"Fulton County, Georgia",33.779605,-84.41932,GA,County,Atlantic-S,297051,117783,179268,431381.00,69,27,1,-69,0,0.69,0,179268,,36757,0.73,0.44,0.06,0.07,0.12,0.18,1746.8,527,0.24,55516
13117,"Gilmer County, Georgia",34.680909,-84.46272,GA,County,Atlantic-S,1965,10477,8512,12772.00,15,82,0,82,0.82,0,8512,0,,21317,0.44,0.01,0,0.1,0.06,0.22,66.3,427,0.3,40010
13119,"Glascock County, Georgia",33.230816,-82.59989,GA,County,Atlantic-S,138,1235,1097,1390.00,10,89,0,89,0.89,0,1097,0,,17984,0.39,0.09,0,0.02,0.01,0.21,21.4,144,0.29,39643
13121,"Glynn County, Georgia",31.187633,-81.49629,GA,County,Atlantic-S,11775,21512,9737,34201.00,34,63,0,63,0.63,0,9737,0,,26724,0.58,0.27,0.01,0.06,0.06,0.19,189.6,420,0.26,46737
13123,"Gordon County, Georgia",34.498813,-84.90347,GA,County,Atlantic-S,3181,15191,12010,18958.00,17,80,0,80,0.8,0,12010,0,,19177,0.39,0.04,0.01,0.14,0.09,0.21,155,356,0.29,43880
13125,"Grady County, Georgia",30.878254,-84.23009,GA,County,Atlantic-S,3013,6053,3040,9213.00,33,66,0,66,0.66,0,3040,0,,15734,0.36,0.29,0.01,0.11,0.06,0.3,55,455,0.33,35237
13127,"Greene County, Georgia",33.562299,-83.15764,GA,County,Atlantic-S,3199,5490,2291,8852.00,36,62,0,62,0.62,0,2291,0,,27828,0.46,0.37,0,0.06,0.04,0.22,41.3,387,0.3,42823
13129,"Gwinnett County, Georgia",33.967056,-84.05844,GA,County,Atlantic-S,166153,146989,19164,328307.00,51,45,1,-51,0,0.51,0,19164,,25932,0.64,0.26,0.1,0.19,0.23,0.14,1872.8,430,0.3,59858
13131,"Habersham County, Georgia",34.57025,-83.53508,GA,County,Atlantic-S,2483,13190,10707,16243.00,15,81,0,81,0.81,0,10707,0,,18910,0.43,0.04,0.02,0.13,0.08,0.21,155.4,277,0.32,40994
13133,"Hall County, Georgia",34.296799,-83.84295,GA,County,Atlantic-S,16180,51733,35553,70685.00,23,73,0,73,0.73,0,35553,0,,23645,0.49,0.08,0.02,0.26,0.15,0.19,457.2,393,0.26,52238
13135,"Hancock County, Georgia",33.260235,-83.00647,GA,County,Atlantic-S,2701,843,1858,3580.00,75,24,1,-75,0,0.75,0,1858,,12381,0.32,0.73,0.01,0.02,0.02,0.31,20,472,0.31,26309
13137,"Haralson County, Georgia",33.761217,-85.19668,GA,County,Atlantic-S,1475,9585,8110,11357.00,13,84,0,84,0.84,0,8110,0,,19789,0.39,0.05,0.01,0.01,0.01,0.23,102.1,282,0.27,40387
13139,"Harris County, Georgia",32.736893,-84.89683,GA,County,Atlantic-S,4086,11936,7850,16502.00,25,72,0,72,0.72,0,7850,0,,31482,0.61,0.17,0.01,0.03,0.03,0.08,69,464,0.28,66249
13141,"Hart County, Georgia",34.360857,-82.96851,GA,County,Atlantic-S,2585,7286,4701,10117.00,26,72,0,72,0.72,0,4701,0,,20371,0.43,0.19,0.01,0.03,0.02,0.25,108.7,232,0.3,38564
13143,"Heard County, Georgia",33.308636,-85.11851,GA,County,Atlantic-S,743,3370,2627,4223.00,18,80,0,80,0.8,0,2627,0,,18964,0.36,0.11,0.01,0.02,0,0.24,40,296,0.3,41348
13145,"Henry County, Georgia",33.470734,-84.18377,GA,County,Atlantic-S,50057,45724,4333,98759.00,51,46,1,-51,0,0.51,0,4333,,25299,0.59,0.4,0.03,0.06,0.07,0.11,633.3,322,0.33,60388
13147,"Houston County, Georgia",32.558055,-83.66323,GA,County,Atlantic-S,22553,35430,12877,60074.00,38,59,0,59,0.59,0,12877,0,,25195,0.59,0.3,0.03,0.06,0.05,0.15,372.1,376,0.31,53027
13149,"Irwin County, Georgia",31.608582,-83.28407,GA,County,Atlantic-S,891,2716,1825,3670.00,24,74,0,74,0.74,0,1825,0,,18207,0.42,0.27,0.01,0.03,0.01,0.21,26.9,354,0.29,35955
13151,"Jackson County, Georgia",34.146502,-83.5556,GA,County,Atlantic-S,4491,21784,17293,27190.00,17,80,0,80,0.8,0,17293,0,,23247,0.47,0.07,0.02,0.07,0.04,0.16,177.9,340,0.27,51931
13153,"Jasper County, Georgia",33.341969,-83.69786,GA,County,Atlantic-S,1544,4360,2816,6045.00,26,72,0,72,0.72,0,2816,0,,21297,0.4,0.22,0,0.04,0.03,0.22,37.8,368,0.29,41818
13155,"Jeff Davis County, Georgia",31.830567,-82.61962,GA,County,Atlantic-S,901,4104,3203,5096.00,18,81,0,81,0.81,0,3203,0,,17684,0.36,0.16,0.01,0.11,0.05,0.25,45.5,331,0.3,35235
13157,"Jefferson County, Georgia",33.054128,-82.41514,GA,County,Atlantic-S,3821,3063,758,6968.00,55,44,1,-55,0,0.55,0,758,,14757,0.3,0.54,0.01,0.03,0.01,0.32,32.2,526,0.35,30835
13159,"Jenkins County, Georgia",32.795782,-81.96865,GA,County,Atlantic-S,1123,1895,772,3056.00,37,62,0,62,0.62,0,772,0,,17565,0.38,0.43,0.01,0.05,0.02,0.29,24,347,0.3,30678
13161,"Johnson County, Georgia",32.690626,-82.6538,GA,County,Atlantic-S,1136,2519,1383,3686.00,31,68,0,68,0.68,0,1383,0,,16807,0.36,0.35,0,0.02,0.02,0.23,32.9,303,0.34,29818
13163,"Jones County, Georgia",32.987856,-83.53974,GA,County,Atlantic-S,3961,8305,4344,12551.00,32,66,0,66,0.66,0,4344,0,,24485,0.49,0.25,0.01,0.01,0.02,0.17,72.8,394,0.34,51749
13165,"Lamar County, Georgia",33.07754,-84.15785,GA,County,Atlantic-S,2270,5190,2920,7612.00,30,68,0,68,0.68,0,2920,0,,18800,0.46,0.31,0.01,0.02,0.02,0.19,99.5,184,0.31,40339
13167,"Lanier County, Georgia",31.032253,-83.06486,GA,County,Atlantic-S,806,1984,1178,2871.00,28,69,0,69,0.69,0,1178,0,,17264,0.48,0.23,0.01,0.05,0.02,0.27,54.5,185,0.33,37113
13169,"Laurens County, Georgia",32.498107,-82.92502,GA,County,Atlantic-S,6752,12411,5659,19530.00,35,64,0,64,0.64,0,5659,0,,18625,0.37,0.36,0.01,0.02,0.02,0.25,60,807,0.36,35807
13171,"Lee County, Georgia",31.745706,-84.1786,GA,County,Atlantic-S,3170,10646,7476,14143.00,22,75,0,75,0.75,0,7476,0,,26357,0.56,0.2,0.02,0.02,0.03,0.11,79.5,356,0.31,64533
13173,"Liberty County, Georgia",31.809525,-81.53879,GA,County,Atlantic-S,9556,6134,3422,16143.00,59,38,1,-59,0,0.59,0,3422,,20791,0.59,0.41,0.02,0.11,0.06,0.19,129.5,490,0.35,41682
13175,"Lincoln County, Georgia",33.798883,-82.456,GA,County,Atlantic-S,1273,2759,1486,4102.00,31,67,0,67,0.67,0,1486,0,,20641,0.39,0.32,0.01,0.02,0.01,0.27,38.1,210,0.29,39484
13177,"Long County, Georgia",31.764099,-81.76317,GA,County,Atlantic-S,1360,2626,1266,4117.00,33,64,0,64,0.64,0,1266,0,,17158,0.46,0.26,0.01,0.1,0.04,0.19,36.2,400,0.31,43193
13179,"Lowndes County, Georgia",30.848527,-83.27717,GA,County,Atlantic-S,15064,21635,6571,37805.00,40,57,0,57,0.57,0,6571,0,,18897,0.54,0.37,0.02,0.05,0.04,0.24,220.2,496,0.31,38887
13181,"Lumpkin County, Georgia",34.541761,-83.99236,GA,County,Atlantic-S,2220,9619,7399,12425.00,18,77,0,77,0.77,0,7399,0,,20908,0.56,0.02,0.01,0.04,0.03,0.18,105.9,283,0.31,44653
13183,"McDuffie County, Georgia",33.46693,-82.47733,GA,County,Atlantic-S,3699,5432,1733,9268.00,40,59,0,59,0.59,0,1733,0,,17922,0.39,0.4,0.01,0.03,0.01,0.22,85.1,257,0.33,37413
13185,"McIntosh County, Georgia",31.472512,-81.40898,GA,County,Atlantic-S,2303,3487,1184,5903.00,39,59,0,59,0.59,0,1184,0,,21484,0.41,0.35,0.01,0.02,0.02,0.15,33.8,424,0.31,37603
13187,"Macon County, Georgia",32.350146,-84.04711,GA,County,Atlantic-S,2705,1540,1165,4287.00,63,36,1,-63,0,0.63,0,1165,,13865,0.32,0.6,0.02,0.04,0.04,0.29,36.8,401,0.36,29430
13189,"Madison County, Georgia",34.109553,-83.21699,GA,County,Atlantic-S,2425,9201,6776,11998.00,20,77,0,77,0.77,0,6776,0,,19939,0.41,0.09,0.01,0.04,0.03,0.18,99.7,282,0.32,45557
13191,"Marion County, Georgia",32.369162,-84.53707,GA,County,Atlantic-S,1213,1921,708,3190.00,38,60,0,60,0.6,0,708,0,,17479,0.39,0.32,0.01,0.07,0.06,0.21,23.9,366,0.33,36055
13193,"Meriwether County, Georgia",33.002625,-84.65237,GA,County,Atlantic-S,3804,5222,1418,9217.00,41,57,0,57,0.57,0,1418,0,,18821,0.34,0.39,0.01,0.02,0.01,0.21,43.9,501,0.35,37243
13195,"Miller County, Georgia",31.16618,-84.7338,GA,County,Atlantic-S,623,1891,1268,2544.00,25,74,0,74,0.74,0,1268,0,,19674,0.41,0.28,0.01,0.02,0.01,0.23,21.7,282,0.3,35276
13197,"Mitchell County, Georgia",31.20716,-84.17156,GA,County,Atlantic-S,3493,4279,786,7877.00,44,54,0,54,0.54,0,786,0,,15694,0.34,0.48,0.01,0.05,0.02,0.26,45.9,512,0.34,32711
13199,"Monroe County, Georgia",33.032414,-83.91934,GA,County,Atlantic-S,3571,8832,5261,12687.00,28,70,0,70,0.7,0,5261,0,,22888,0.45,0.23,0.01,0.02,0.02,0.13,66.7,396,0.32,53542
13201,"Montgomery County, Georgia",32.181044,-82.5248,GA,County,Atlantic-S,847,2670,1823,3576.00,24,75,0,75,0.75,0,1823,0,,16460,0.37,0.26,0,0.07,0.04,0.25,38,240,0.36,36436
13205,"Morgan County, Georgia",33.59297,-83.49296,GA,County,Atlantic-S,2663,6559,3896,9475.00,28,69,0,69,0.69,0,3896,0,,25933,0.48,0.23,0.01,0.03,0.02,0.15,51.5,347,0.27,50295
13207,"Murray County, Georgia",34.776038,-84.77209,GA,County,Atlantic-S,1800,10341,8541,12458.00,14,83,0,83,0.83,0,8541,0,,16449,0.32,0.01,0,0.14,0.08,0.22,115.2,344,0.33,40976
13209,"Muscogee County, Georgia",32.490061,-84.94217,GA,County,Atlantic-S,39851,26976,12875,69029.00,58,39,1,-58,0,0.58,0,12875,,22856,0.58,0.46,0.02,0.07,0.05,0.2,879.1,216,0.29,41783
13211,"Newton County, Georgia",33.569094,-83.8591,GA,County,Atlantic-S,21943,20913,1030,43986.00,50,48,1,-50,0,0.5,0,1030,,21484,0.51,0.42,0.01,0.05,0.05,0.15,367.5,272,0.33,48058
13213,"Oconee County, Georgia",33.873241,-83.44694,GA,County,Atlantic-S,5581,13425,7844,20149.00,28,67,0,67,0.67,0,7844,0,,33801,0.72,0.05,0.03,0.04,0.05,0.09,178.3,184,0.29,80631
13215,"Oglethorpe County, Georgia",33.877055,-83.11148,GA,County,Atlantic-S,1831,4625,2794,6674.00,27,69,0,69,0.69,0,2794,0,,20493,0.44,0.18,0.01,0.04,0.02,0.16,33.9,439,0.3,46840
13217,"Paulding County, Georgia",33.902776,-84.83111,GA,County,Atlantic-S,18025,44662,26637,64868.00,28,69,0,69,0.69,0,26637,0,,24168,0.53,0.18,0.01,0.05,0.04,0.11,456.2,312,0.29,63964
13219,"Peach County, Georgia",32.573982,-83.83503,GA,County,Atlantic-S,5100,5413,313,10752.00,47,50,0,50,0.5,0,313,0,,19431,0.52,0.45,0.01,0.08,0.06,0.25,184.6,150,0.34,40550
13221,"Pickens County, Georgia",34.461344,-84.43752,GA,County,Atlantic-S,1979,11651,9672,14058.00,14,83,0,83,0.83,0,9672,0,,26686,0.5,0.01,0.01,0.03,0.03,0.12,126.9,232,0.27,51047
13223,"Pierce County, Georgia",31.344717,-82.21903,GA,County,Atlantic-S,903,6302,5399,7311.00,12,86,0,86,0.86,0,5399,0,,20001,0.39,0.09,0.01,0.05,0.02,0.21,59.4,316,0.29,40526
13225,"Pike County, Georgia",33.089773,-84.37739,GA,County,Atlantic-S,1240,7278,6038,8725.00,14,83,0,83,0.83,0,6038,0,,22191,0.5,0.11,0,0.01,0.01,0.11,82.7,216,0.26,50395
13227,"Polk County, Georgia",34.007831,-85.17812,GA,County,Atlantic-S,2867,11014,8147,14215.00,20,77,0,77,0.77,0,8147,0,,18336,0.37,0.13,0.01,0.13,0.08,0.23,133.8,310,0.35,38847
13229,"Pulaski County, Georgia",32.246506,-83.46742,GA,County,Atlantic-S,1104,2437,1333,3604.00,31,68,0,68,0.68,0,1333,0,,17781,0.34,0.31,0.01,0.04,0.02,0.16,48.2,249,0.32,36128
13231,"Putnam County, Georgia",33.318579,-83.35432,GA,County,Atlantic-S,2758,6544,3786,9488.00,29,69,0,69,0.69,0,3786,0,,26321,0.47,0.27,0.01,0.07,0.05,0.14,61.5,345,0.3,42125
13233,"Quitman County, Georgia",31.857712,-85.04724,GA,County,Atlantic-S,461,575,114,1044.00,44,55,0,55,0.55,0,114,0,,14201,0.33,0.47,0,0.02,0,0.26,16.6,151,0.34,29477
13235,"Rabun County, Georgia",34.877522,-83.43717,GA,County,Atlantic-S,1444,6287,4843,7992.00,18,79,0,79,0.79,0,4843,0,,22260,0.51,0.02,0.01,0.08,0.07,0.22,44,370,0.29,38449
13237,"Randolph County, Georgia",31.764054,-84.74535,GA,County,Atlantic-S,1598,1271,327,2899.00,55,44,1,-55,0,0.55,0,327,,18094,0.38,0.61,0.01,0.02,0.03,0.25,18,428,0.34,25807
13239,"Richmond County, Georgia",33.429488,-82.02839,GA,County,Atlantic-S,48814,24461,24353,75512.00,65,32,1,-65,0,0.65,0,24353,,20526,0.52,0.55,0.02,0.04,0.03,0.25,619,324,0.34,36012
13241,"Rockdale County, Georgia",33.65411,-84.02169,GA,County,Atlantic-S,23255,13478,9777,37863.00,61,36,1,-61,0,0.61,0,9777,,23461,0.56,0.49,0.02,0.1,0.1,0.15,655.5,130,0.36,48287
13243,"Schley County, Georgia",32.246795,-84.32008,GA,County,Atlantic-S,401,1472,1071,1909.00,21,77,0,77,0.77,0,1071,0,,19037,0.41,0.22,0.01,0.04,0.02,0.22,30,167,0.3,39601
13245,"Screven County, Georgia",32.745608,-81.63206,GA,County,Atlantic-S,2300,3305,1005,5715.00,40,58,0,58,0.58,0,1005,0,,18640,0.38,0.42,0.01,0.02,0,0.27,22.6,645,0.33,34012
13247,"Seminole County, Georgia",30.956754,-84.86839,GA,County,Atlantic-S,1189,2345,1156,3588.00,33,65,0,65,0.65,0,1156,0,,17641,0.43,0.33,0.01,0.03,0.01,0.26,37.1,235,0.31,37672
13249,"Spalding County, Georgia",33.255567,-84.27506,GA,County,Atlantic-S,9357,15646,6289,25704.00,36,61,0,61,0.61,0,6289,0,,19783,0.42,0.33,0.01,0.04,0.03,0.22,326.9,196,0.32,35555
13251,"Stephens County, Georgia",34.556658,-83.28867,GA,County,Atlantic-S,1837,7686,5849,9815.00,19,78,0,78,0.78,0,5849,0,,18557,0.43,0.11,0.01,0.03,0.02,0.2,146.2,179,0.3,36870
13253,"Stewart County, Georgia",32.086132,-84.81505,GA,County,Atlantic-S,1222,805,417,2058.00,59,39,1,-59,0,0.59,0,417,,13238,0.24,0.51,0.01,0.26,0.14,0.31,13.2,459,0.34,27635
13255,"Sumter County, Georgia",32.051968,-84.20296,GA,County,Atlantic-S,5520,5276,244,10974.00,50,48,1,-50,0,0.5,0,244,,17879,0.44,0.53,0.01,0.05,0.04,0.32,67.9,483,0.33,34017
13257,"Talbot County, Georgia",32.691576,-84.54452,GA,County,Atlantic-S,2002,1196,806,3246.00,62,37,1,-62,0,0.62,0,806,,16993,0.36,0.57,0,0.02,0.01,0.22,17.6,391,0.33,33370
13259,"Taliaferro County, Georgia",33.56832,-82.89488,GA,County,Atlantic-S,545,349,196,897.00,61,39,1,-61,0,0.61,0,196,,14381,0.23,0.59,0.01,0.03,0.02,0.3,8.8,195,0.31,28716
13261,"Tattnall County, Georgia",32.049911,-82.0351,GA,County,Atlantic-S,1681,5096,3415,6903.00,24,74,0,74,0.74,0,3415,0,,15280,0.36,0.3,0.01,0.11,0.05,0.27,53.3,479,0.33,34010
13263,"Taylor County, Georgia",32.549925,-84.22702,GA,County,Atlantic-S,1296,2064,768,3408.00,38,61,0,61,0.61,0,768,0,,17078,0.38,0.38,0.01,0.02,0.01,0.28,23.6,377,0.29,32815
13265,"Telfair County, Georgia",32.005072,-82.908,GA,County,Atlantic-S,1313,2450,1137,3796.00,35,65,0,65,0.65,0,1137,0,,12489,0.25,0.36,0.01,0.14,0.11,0.31,37.8,437,0.31,29244
13267,"Terrell County, Georgia",31.786049,-84.43725,GA,County,Atlantic-S,2267,1874,393,4189.00,54,45,1,-54,0,0.54,0,393,,16836,0.33,0.6,0.01,0.02,0.01,0.32,27.8,335,0.32,34604
13269,"Thomas County, Georgia",30.872279,-83.94996,GA,County,Atlantic-S,7142,11228,4086,18802.00,38,60,0,60,0.6,0,4086,0,,19983,0.47,0.37,0.01,0.03,0.02,0.27,82.1,545,0.34,36973
13271,"Tift County, Georgia",31.458076,-83.51923,GA,County,Atlantic-S,4347,9584,5237,14219.00,31,67,0,67,0.67,0,5237,0,,18933,0.46,0.3,0.01,0.11,0.06,0.28,154.9,259,0.34,36303
13273,"Toombs County, Georgia",32.176536,-82.36136,GA,County,Atlantic-S,2338,6615,4277,9138.00,26,72,0,72,0.72,0,4277,0,,18716,0.4,0.26,0.01,0.11,0.05,0.27,74.8,364,0.32,34008
13275,"Towns County, Georgia",34.931235,-83.75882,GA,County,Atlantic-S,1210,5383,4173,6764.00,18,80,0,80,0.8,0,4173,0,,20419,0.53,0.01,0.01,0.02,0.03,0.16,62.7,167,0.27,39453
13277,"Treutlen County, Georgia",32.395152,-82.57784,GA,County,Atlantic-S,862,1809,947,2703.00,32,67,0,67,0.67,0,947,0,,19410,0.33,0.33,0,0.02,0.01,0.26,34.6,199,0.33,32536
13279,"Troup County, Georgia",33.027833,-85.03409,GA,County,Atlantic-S,9713,15750,6037,26110.00,37,60,0,60,0.6,0,6037,0,,21443,0.47,0.35,0.02,0.03,0.04,0.24,161.9,414,0.3,41141
13281,"Turner County, Georgia",31.707392,-83.62182,GA,County,Atlantic-S,1246,2095,849,3398.00,37,62,0,62,0.62,0,849,0,,17609,0.36,0.4,0.01,0.05,0.04,0.22,31.3,285,0.35,32171
13283,"Twiggs County, Georgia",32.65882,-83.39513,GA,County,Atlantic-S,1971,2035,64,4059.00,49,50,0,50,0.5,0,64,0,,17952,0.27,0.42,0,0.02,0.01,0.29,25.2,358,0.33,36886
13285,"Union County, Georgia",34.856402,-84.00939,GA,County,Atlantic-S,1963,9852,7889,12063.00,16,82,0,82,0.82,0,7889,0,,22156,0.52,0.01,0,0.03,0.02,0.18,66.3,322,0.27,40667
13287,"Upson County, Georgia",32.897982,-84.31615,GA,County,Atlantic-S,3475,7292,3817,10934.00,32,67,0,67,0.67,0,3817,0,,17978,0.42,0.28,0.01,0.03,0.02,0.21,84.1,323,0.32,34867
13289,"Walker County, Georgia",34.818692,-85.29182,GA,County,Atlantic-S,4215,18950,14735,23956.00,18,79,0,79,0.79,0,14735,0,,20865,0.43,0.04,0.01,0.02,0.01,0.17,154.2,446,0.32,39078
13291,"Walton County, Georgia",33.784274,-83.74132,GA,County,Atlantic-S,8292,31125,22833,40696.00,20,76,0,76,0.76,0,22833,0,,22824,0.49,0.17,0.01,0.04,0.04,0.14,257,326,0.34,52082
13293,"Ware County, Georgia",31.20565,-82.4128,GA,County,Atlantic-S,3440,8513,5073,12184.00,28,70,0,70,0.7,0,5073,0,,18842,0.4,0.29,0.01,0.04,0.03,0.24,40.7,892,0.36,34288
13295,"Warren County, Georgia",33.416748,-82.66363,GA,County,Atlantic-S,1314,991,323,2334.00,56,42,1,-56,0,0.56,0,323,,17884,0.24,0.6,0,0.01,0.01,0.32,20.5,284,0.32,31623
13297,"Washington County, Georgia",32.949364,-82.7826,GA,County,Atlantic-S,4200,4149,51,8461.00,50,49,1,-50,0,0.5,0,51,,17515,0.34,0.53,0.01,0.02,0.01,0.25,31.2,678,0.32,36137
13299,"Wayne County, Georgia",31.601826,-81.92805,GA,County,Atlantic-S,2041,8153,6112,10413.00,20,78,0,78,0.78,0,6112,0,,17270,0.4,0.2,0.01,0.06,0.03,0.23,46.9,642,0.32,41093
13301,"Webster County, Georgia",32.047431,-84.55813,GA,County,Atlantic-S,473,630,157,1116.00,42,56,0,56,0.56,0,157,0,,19082,0.28,0.42,0,0.04,0,0.23,13.4,209,0.32,33893
13303,"Wheeler County, Georgia",32.127572,-82.74279,GA,County,Atlantic-S,646,1421,775,2102.00,31,68,0,68,0.68,0,775,0,,8948,0.21,0.38,0,0.05,0.01,0.31,25.2,295,0.32,30264
13305,"White County, Georgia",34.61523,-83.74257,GA,County,Atlantic-S,1674,9761,8087,11823.00,14,83,0,83,0.83,0,8087,0,,22059,0.51,0.02,0.01,0.03,0.02,0.2,112.6,241,0.29,42126
13307,"Whitfield County, Georgia",34.797393,-84.97283,GA,County,Atlantic-S,7937,21537,13600,30658.00,26,70,0,70,0.7,0,13600,0,,19497,0.39,0.04,0.01,0.33,0.18,0.21,353.8,290,0.34,43731
13309,"Wilcox County, Georgia",31.962807,-83.4504,GA,County,Atlantic-S,852,2096,1244,2976.00,29,70,0,70,0.7,0,1244,0,,13228,0.28,0.36,0.01,0.04,0.02,0.28,24.5,378,0.32,32722
13311,"Wilkes County, Georgia",33.767503,-82.73763,GA,County,Atlantic-S,1848,2572,724,4486.00,41,57,0,57,0.57,0,724,0,,17120,0.35,0.43,0.01,0.04,0.02,0.27,22.6,469,0.33,32042
