FIPS,CountyState,Latitude,Longitude,State,Type,Region,VoteDemocratic2016,VoteRepublican2016,VotesTotal2016,DifferenceVotes2016,PercentageDemocratic2016,PercentageRepublican2016,DemocratOrRepublican,,C Income/Capita,College2014,BlackPercentage,AsianPercentage,HispanicPercentage,ForeignBornPercentage,PovertyPercentage2014,PopulationDensity,LandArea,Obese2013,MedianIncomeHousehold2014
27035,"Fillmore County, Minnesota",43.680907,-92.08382,MN,County,Central-N,"3,872","6,271","10,977","2,399",0.35,0.57,0,,25065,0.5,0,0,0.06,0.02,0.13,20.4,712,0.27,48163
27037,"Freeborn County, Minnesota",43.666177,-93.35473,MN,County,Central-N,"6,041","8,808","15,931","2,767",0.38,0.55,0,,25249,0.54,0,0,0.01,0.01,0.12,24.2,861,0.25,52444
27039,"Goodhue County, Minnesota",44.414581,-92.69681,MN,County,Central-N,"9,446","14,041","25,540","4,595",0.37,0.55,0,,25668,0.51,0.01,0.01,0.09,0.03,0.11,44.2,707,0.3,47203
27041,"Grant County, Minnesota",45.943961,-95.99338,MN,County,Central-N,"1,105","2,063","3,454",958,0.32,0.6,0,,29932,0.59,0.01,0.01,0.03,0.02,0.1,61,757,0.32,60869
27043,"Hennepin County, Minnesota",44.971331,-93.36235,MN,County,Central-N,"429,288","191,770","672,778","-237,518",0.64,0.29,1,,26665,0.58,0,0,0.02,0.01,0.1,11,548,0.32,48179
27045,"Houston County, Minnesota",43.708892,-91.47413,MN,County,Central-N,"4,145","5,616","10,515","1,471",0.39,0.53,0,,37485,0.75,0.12,0.07,0.06,0.12,0.13,2080.2,554,0.23,64490
27047,"Hubbard County, Minnesota",47.051365,-94.9053,MN,County,Central-N,"3,423","7,261","11,405","3,838",0.3,0.64,0,,26450,0.57,0.01,0.01,0.01,0.01,0.11,34.5,552,0.26,59900
27049,"Isanti County, Minnesota",45.554945,-93.27312,MN,County,Central-N,"5,657","13,635","20,878","7,978",0.27,0.65,0,,24880,0.61,0,0,0.02,0.01,0.13,22.1,926,0.25,47944
27051,"Itasca County, Minnesota",47.431706,-93.57005,MN,County,Central-N,"9,015","12,920","23,650","3,905",0.38,0.55,0,,25482,0.53,0.01,0.01,0.02,0.01,0.08,86.7,436,0.28,65342
27053,"Jackson County, Minnesota",43.681503,-95.14965,MN,County,Central-N,"1,492","3,609","5,453","2,117",0.27,0.66,0,,24079,0.59,0,0,0.01,0.01,0.13,16.9,2668,0.32,48525
27055,"Kanabec County, Minnesota",45.886975,-93.29451,MN,County,Central-N,"2,327","5,230","8,125","2,903",0.29,0.64,0,,27361,0.56,0.01,0.02,0.03,0.02,0.12,14.6,703,0.32,53700
27057,"Kandiyohi County, Minnesota",45.156823,-95.01733,MN,County,Central-N,"7,266","12,785","21,648","5,519",0.34,0.59,0,,22291,0.47,0,0,0.02,0.01,0.14,31.1,522,0.3,48908
27059,"Kittson County, Minnesota",48.764077,-96.85411,MN,County,Central-N,823,"1,349","2,363",526,0.35,0.57,0,,26880,0.59,0.03,0.01,0.11,0.05,0.14,53,797,0.29,57405
27061,"Koochiching County, Minnesota",48.374678,-93.66063,MN,County,Central-N,"2,306","3,569","6,313","1,263",0.37,0.57,0,,26927,0.56,0,0,0.02,0.03,0.1,4.1,1099,0.28,50372
27063,"Lac qui Parle County, Minnesota",44.995009,-96.16039,MN,County,Central-N,"1,305","2,293","3,839",988,0.34,0.6,0,,26045,0.52,0.01,0,0.01,0.05,0.14,4.3,3104,0.28,44113
27065,"Lake County, Minnesota",47.500149,-91.46911,MN,County,Central-N,"3,077","2,932","6,472",-145,0.48,0.45,1,,28014,0.53,0,0.01,0.02,0.02,0.08,9.5,765,0.29,48245
27067,"Lake of the Woods County, Minnesota",48.703552,-94.8321,MN,County,Central-N,553,"1,540","2,230",987,0.25,0.69,0,,27883,0.58,0,0,0.01,0.02,0.14,5.2,2109,0.3,52381
27069,"Le Sueur County, Minnesota",44.360984,-93.74713,MN,County,Central-N,"4,623","9,182","14,867","4,559",0.31,0.62,0,,21903,0.48,0,0.01,0.02,0.03,0.08,3.1,1298,0.3,44727
27071,"Lincoln County, Minnesota",44.408243,-96.27195,MN,County,Central-N,860,"1,931","3,003","1,071",0.29,0.64,0,,27793,0.56,0.01,0.01,0.06,0.02,0.09,61.7,449,0.32,61665
27073,"Lyon County, Minnesota",44.41238,-95.82567,MN,County,Central-N,"3,825","7,256","12,131","3,431",0.32,0.6,0,,26767,0.51,0,0,0.02,0.01,0.09,11,537,0.28,48449
27075,"McLeod County, Minnesota",44.83406,-94.26373,MN,County,Central-N,"4,978","12,155","18,687","7,177",0.27,0.65,0,,26028,0.58,0.02,0.03,0.06,0.06,0.14,36.2,715,0.29,53552
27077,"Mahnomen County, Minnesota",47.319794,-95.81929,MN,County,Central-N,930,991,"2,074",61,0.45,0.48,0,,26824,0.55,0.01,0.01,0.05,0.03,0.09,74.6,491,0.31,60114
27079,"Marshall County, Minnesota",48.325872,-96.47756,MN,County,Central-N,"1,225","3,208","4,795","1,983",0.26,0.67,0,,19517,0.47,0,0,0.02,0,0.26,9.7,558,0.33,39926
27081,"Martin County, Minnesota",43.676952,-94.53707,MN,County,Central-N,"2,733","7,062","10,469","4,329",0.26,0.67,0,,26834,0.5,0,0,0.04,0.02,0.08,5.3,1775,0.3,54433
27083,"Meeker County, Minnesota",45.129192,-94.50782,MN,County,Central-N,"3,191","8,104","12,197","4,913",0.26,0.66,0,,26472,0.5,0,0.01,0.04,0.02,0.11,29.3,712,0.32,52042
27085,"Mille Lacs County, Minnesota",45.857835,-93.63682,MN,County,Central-N,"3,710","8,340","12,950","4,630",0.29,0.64,0,,25665,0.52,0,0,0.03,0.02,0.1,38.3,608,0.3,54354
27087,"Morrison County, Minnesota",46.011103,-94.34565,MN,County,Central-N,"3,637","12,925","17,534","9,288",0.21,0.74,0,,22891,0.52,0,0,0.02,0.01,0.14,45.6,572,0.36,48434
27089,"Mower County, Minnesota",43.659303,-92.83898,MN,County,Central-N,"7,437","8,823","17,576","1,386",0.42,0.5,0,,23753,0.5,0.01,0,0.01,0.01,0.13,29.5,1125,0.34,50685
27091,"Murray County, Minnesota",44.00408,-95.73756,MN,County,Central-N,"1,295","2,974","4,644","1,679",0.28,0.64,0,,24990,0.54,0.03,0.02,0.11,0.07,0.16,55.1,711,0.31,47537
27093,"Nicollet County, Minnesota",44.3196,-94.13624,MN,County,Central-N,"7,886","8,437","17,916",551,0.44,0.47,0,,27450,0.52,0,0.01,0.03,0.02,0.11,12.4,705,0.3,52219
27095,"Nobles County, Minnesota",43.6599,-95.72393,MN,County,Central-N,"2,733","5,299","8,593","2,566",0.32,0.62,0,,26674,0.67,0.02,0.01,0.04,0.03,0.11,73.1,448,0.3,61279
27097,"Norman County, Minnesota",47.314118,-96.53169,MN,County,Central-N,"1,264","1,699","3,232",435,0.39,0.53,0,,22598,0.45,0.04,0.06,0.25,0.18,0.16,29.9,715,0.29,50684
27099,"Olmsted County, Minnesota",44.007477,-92.44254,MN,County,Central-N,"36,268","35,668","79,291",-600,0.46,0.45,1,,23707,0.49,0,0.01,0.05,0.01,0.13,7.8,873,0.28,51597
27101,"Otter Tail County, Minnesota",46.405151,-95.73715,MN,County,Central-N,"9,340","20,939","32,286","11,599",0.29,0.65,0,,34073,0.72,0.06,0.06,0.04,0.09,0.08,220.9,653,0.26,69430
27103,"Pennington County, Minnesota",48.088115,-96.07936,MN,County,Central-N,"2,147","4,000","6,675","1,853",0.32,0.6,0,,26400,0.6,0.01,0.01,0.03,0.02,0.12,29.1,1972,0.29,51510
27105,"Pine County, Minnesota",46.098412,-92.83483,MN,County,Central-N,"4,580","8,191","13,730","3,611",0.33,0.6,0,,24554,0.57,0.02,0.01,0.03,0.02,0.11,22.6,617,0.28,50905
27107,"Pipestone County, Minnesota",44.006189,-96.25483,MN,County,Central-N,"1,127","3,338","4,779","2,211",0.24,0.7,0,,21413,0.46,0.02,0.01,0.03,0.02,0.15,21.1,1411,0.36,42157
27109,"Polk County, Minnesota",47.770373,-96.40837,MN,County,Central-N,"4,712","8,979","14,703","4,267",0.32,0.61,0,,24137,0.51,0.01,0.01,0.05,0.02,0.11,20.6,465,0.28,47164
27111,"Pope County, Minnesota",45.592633,-95.44731,MN,County,Central-N,"2,106","3,793","6,294","1,687",0.34,0.6,0,,25790,0.58,0.01,0.01,0.06,0.03,0.13,16,1971,0.34,50175
27113,"Ramsey County, Minnesota",44.990915,-93.10659,MN,County,Central-N,"177,738","70,894","270,205","-106,844",0.66,0.26,1,,29128,0.59,0,0,0.01,0.01,0.09,16.4,670,0.32,51343
27115,"Red Lake County, Minnesota",47.866703,-96.08414,MN,County,Central-N,540,"1,141","1,871",601,0.29,0.61,0,,29484,0.67,0.12,0.13,0.07,0.14,0.17,3346.3,152,0.26,55070
27117,"Redwood County, Minnesota",44.4111,-95.23705,MN,County,Central-N,"1,887","5,137","7,566","3,250",0.25,0.68,0,,23257,0.5,0.01,0,0.03,0.02,0.12,9.5,432,0.33,48188
27119,"Renville County, Minnesota",44.723882,-94.92528,MN,County,Central-N,"2,117","4,890","7,563","2,773",0.28,0.65,0,,25649,0.5,0.01,0.03,0.03,0.02,0.1,18.3,879,0.33,49934
27121,"Rice County, Minnesota",44.348087,-93.28302,MN,County,Central-N,"14,437","15,429","32,219",992,0.45,0.48,0,,26062,0.51,0.01,0.01,0.08,0.03,0.12,16,983,0.3,54386
27123,"Rock County, Minnesota",43.667243,-96.24213,MN,County,Central-N,"1,373","3,091","4,809","1,718",0.29,0.64,0,,25370,0.59,0.04,0.02,0.08,0.07,0.12,129.3,496,0.32,60317
27125,"Roseau County, Minnesota",48.782961,-95.77813,MN,County,Central-N,"1,856","5,451","7,768","3,595",0.24,0.7,0,,24101,0.49,0.01,0.01,0.03,0.02,0.13,20.1,482,0.28,55352
27127,"St. Louis County, Minnesota",47.369145,-92.40454,MN,County,Central-N,"57,771","44,630","111,265","-13,141",0.52,0.4,1,,25650,0.53,0,0.03,0.01,0.03,0.1,9.3,1672,0.29,53838
27129,"Scott County, Minnesota",44.696343,-93.51082,MN,County,Central-N,"28,502","39,948","74,395","11,446",0.38,0.54,0,,25946,0.63,0.01,0.01,0.01,0.02,0.16,32.1,6247,0.27,49714
27131,"Sherburne County, Minnesota",45.423675,-93.76802,MN,County,Central-N,"13,293","31,053","47,937","17,760",0.28,0.65,0,,35467,0.71,0.03,0.06,0.04,0.08,0.06,365,356,0.25,91688
27133,"Sibley County, Minnesota",44.574044,-94.22037,MN,County,Central-N,"1,954","5,193","7,727","3,239",0.25,0.67,0,,28071,0.67,0.02,0.01,0.02,0.03,0.08,204.4,433,0.29,76512
27135,"Stearns County, Minnesota",45.540863,-94.49588,MN,County,Central-N,"25,576","47,617","78,989","22,041",0.32,0.6,0,,25789,0.48,0,0.01,0.08,0.04,0.12,25.9,589,0.33,59893
27137,"Steele County, Minnesota",44.029614,-93.21601,MN,County,Central-N,"6,241","11,198","19,043","4,957",0.33,0.59,0,,26065,0.61,0.04,0.02,0.03,0.04,0.13,112.2,1343,0.28,55832
27139,"Stevens County, Minnesota",45.579283,-95.98126,MN,County,Central-N,"2,116","2,799","5,349",683,0.4,0.52,0,,27259,0.56,0.03,0.01,0.07,0.04,0.1,85.1,430,0.31,57850
27141,"Swift County, Minnesota",45.276989,-95.67422,MN,County,Central-N,"1,686","2,963","4,966","1,277",0.34,0.6,0,,28746,0.62,0.01,0.02,0.04,0.03,0.15,17.2,564,0.34,55292
27143,"Todd County, Minnesota",46.0824,-94.88336,MN,County,Central-N,"2,783","8,485","11,944","5,702",0.23,0.71,0,,25750,0.5,0.01,0,0.04,0.02,0.1,13.2,742,0.29,51032
27145,"Traverse County, Minnesota",45.766649,-96.50005,MN,County,Central-N,630,"1,049","1,788",419,0.35,0.59,0,,22383,0.5,0,0.01,0.05,0.03,0.16,26.3,945,0.3,43287
27147,"Wabasha County, Minnesota",44.294912,-92.21511,MN,County,Central-N,"3,866","6,989","11,764","3,123",0.33,0.59,0,,28030,0.54,0.01,0,0.02,0.01,0.09,6.2,574,0.32,49536
27149,"Wadena County, Minnesota",46.543768,-95.00326,MN,County,Central-N,"1,684","4,837","6,894","3,153",0.24,0.7,0,,28282,0.53,0.01,0.01,0.03,0.01,0.08,41.4,523,0.32,58752
27151,"Waseca County, Minnesota",44.026702,-93.57727,MN,County,Central-N,"2,838","5,967","9,579","3,129",0.3,0.62,0,,20329,0.5,0.01,0,0.02,0.01,0.17,25.8,536,0.29,41909
27153,"Washington County, Minnesota",44.999023,-92.90939,MN,County,Central-N,"67,086","64,428","142,858","-2,658",0.47,0.45,1,,25723,0.56,0.02,0.01,0.06,0.03,0.09,45.2,423,0.34,54183
27155,"Watonwan County, Minnesota",43.984607,-94.61096,MN,County,Central-N,"1,814","2,768","4,971",954,0.37,0.56,0,,36706,0.74,0.04,0.05,0.04,0.06,0.06,620.1,384,0.26,84113
27157,"Wilkin County, Minnesota",46.323696,-96.47832,MN,County,Central-N,893,"2,129","3,279","1,236",0.27,0.65,0,,25635,0.47,0.01,0.01,0.23,0.12,0.11,25.8,435,0.27,48658
27159,"Winona County, Minnesota",44.008825,-91.7419,MN,County,Central-N,"11,366","12,122","25,864",756,0.44,0.47,0,,25148,0.6,0,0,0.02,0.01,0.09,8.8,751,0.29,54536
27161,"Wright County, Minnesota",45.188927,-93.91581,MN,County,Central-N,"20,334","43,274","69,154","22,940",0.29,0.63,0,,23421,0.6,0.01,0.02,0.03,0.04,0.15,82.2,626,0.29,49365
27163,"Yellow Medicine County, Minnesota",44.715391,-95.82688,MN,County,Central-N,"1,524","3,382","5,253","1,858",0.29,0.64,0,,29623,0.65,0.01,0.01,0.03,0.03,0.07,188.7,661,0.28,76489
27165,"Adams County, Mississippi",31.535545,-91.35434,MN,County,Central-N,"7,757","5,874","13,836","-1,883",0.56,0.42,1,,25303,0.52,0,0.01,0.04,0.02,0.12,13.8,759,0.29,51028
27167,"Alcorn County, Mississippi",34.905759,-88.53908,MS,County,Atlantic-S,"2,684","11,819","14,783","9,135",0.18,0.8,0,,17544,0.45,0.53,0.01,0.08,0.04,0.28,69.9,462,0.38,32327
27169,"Amite County, Mississippi",31.189277,-90.83853,MS,County,Atlantic-S,"2,697","4,289","7,050","1,592",0.38,0.61,0,,19145,0.44,0.12,0,0.03,0.01,0.21,92.6,400,0.38,35180
27171,"Attala County, Mississippi",33.075866,-89.57288,MS,County,Atlantic-S,"3,242","4,897","8,256","1,655",0.39,0.59,0,,16977,0.4,0.41,0,0.01,0,0.26,18,730,0.42,30668
27173,"Benton County, Mississippi",34.792073,-89.17744,MS,County,Atlantic-S,"1,719","2,251","4,013",532,0.43,0.56,0,,18422,0.44,0.42,0,0.02,0.01,0.28,26.6,735,0.39,32521
28001,"Bolivar County, Mississippi",33.803284,-90.83013,MS,County,Atlantic-S,"9,046","4,590","13,824","-4,456",0.65,0.33,1,,18597,0.34,0.37,0,0.02,0.01,0.24,21.4,407,0.37,30665
28003,"Calhoun County, Mississippi",33.913502,-89.3242,MS,County,Atlantic-S,"1,910","4,390","6,396","2,480",0.3,0.69,0,,16462,0.49,0.65,0.01,0.02,0.02,0.34,38.9,877,0.38,29297
28005,"Carroll County, Mississippi",33.459816,-89.90713,MS,County,Atlantic-S,"1,680","3,799","5,528","2,119",0.3,0.69,0,,17034,0.37,0.28,0,0.06,0.03,0.24,25.5,587,0.36,33141
28007,"Chickasaw County, Mississippi",33.93434,-88.93788,MS,County,Atlantic-S,"3,649","4,127","7,890",478,0.46,0.52,0,,16897,0.42,0.33,0,0.01,0.01,0.24,16.9,628,0.34,38219
28009,"Choctaw County, Mississippi",33.343519,-89.25717,MS,County,Atlantic-S,"1,218","2,788","4,065","1,570",0.3,0.69,0,,16677,0.36,0.44,0,0.04,0.02,0.25,34.6,502,0.33,31616
28011,"Claiborne County, Mississippi",31.963371,-90.92101,MS,County,Atlantic-S,"3,708",540,"4,272","-3,168",0.87,0.13,1,,17145,0.44,0.3,0,0.01,0,0.24,20.4,418,0.32,34548
28013,"Clarke County, Mississippi",32.05673,-88.72514,MS,County,Atlantic-S,"2,585","5,137","7,791","2,552",0.33,0.66,0,,12177,0.49,0.85,0,0.01,0.01,0.33,19.7,487,0.48,26083
28015,"Clay County, Mississippi",33.62955,-88.72269,MS,County,Atlantic-S,"5,722","4,150","10,003","-1,572",0.57,0.41,1,,18066,0.43,0.34,0,0.01,0,0.23,24.2,692,0.35,34910
28017,"Coahoma County, Mississippi",34.24822,-90.57424,MS,County,Atlantic-S,"6,378","2,426","8,912","-3,952",0.72,0.27,1,,18273,0.47,0.59,0,0.01,0.01,0.26,50.3,410,0.35,33939
28019,"Copiah County, Mississippi",31.866098,-90.40413,MS,County,Atlantic-S,"6,741","6,103","12,982",-638,0.52,0.47,1,,15742,0.5,0.75,0.01,0.01,0.01,0.38,47.4,552,0.43,28647
28021,"Covington County, Mississippi",31.637664,-89.54947,MS,County,Atlantic-S,"3,276","5,435","8,811","2,159",0.37,0.62,0,,18318,0.48,0.51,0,0.03,0.02,0.26,37.9,777,0.37,35314
28023,"DeSoto County, Mississippi",34.904345,-89.99206,MS,County,Atlantic-S,"20,591","43,089","65,695","22,498",0.31,0.66,0,,17241,0.41,0.36,0,0.02,0,0.3,47.3,414,0.36,31835
28025,"Forrest County, Mississippi",31.263019,-89.2762,MS,County,Atlantic-S,"11,716","15,461","28,064","3,745",0.42,0.55,0,,25176,0.59,0.24,0.01,0.05,0.03,0.1,338.8,476,0.36,58479
28027,"Franklin County, Mississippi",31.475548,-90.89939,MS,County,Atlantic-S,"1,502","2,721","4,290","1,219",0.35,0.63,0,,19736,0.56,0.37,0.01,0.03,0.03,0.28,160.8,466,0.34,36808
28029,"George County, Mississippi",30.864663,-88.62482,MS,County,Atlantic-S,"1,027","8,696","9,891","7,669",0.1,0.88,0,,24234,0.43,0.36,0,0.01,0,0.23,14.4,564,0.36,36544
28031,"Greene County, Mississippi",31.217053,-88.63965,MS,County,Atlantic-S,974,"4,335","5,369","3,361",0.18,0.81,0,,20217,0.38,0.08,0,0.02,0.02,0.19,47.1,479,0.34,44811
28033,"Grenada County, Mississippi",33.775041,-89.80344,MS,County,Atlantic-S,"4,424","5,970","10,513","1,546",0.42,0.57,0,,14463,0.35,0.27,0,0.01,0.01,0.18,20.2,713,0.39,39615
28035,"Hancock County, Mississippi",30.358127,-89.46245,MS,County,Atlantic-S,"3,344","13,811","17,637","10,467",0.19,0.78,0,,21084,0.46,0.42,0,0.01,0,0.22,51.9,422,0.39,33650
28037,"Harrison County, Mississippi",30.427896,-89.07953,MS,County,Atlantic-S,"21,169","40,354","63,313","19,185",0.33,0.64,0,,22621,0.56,0.08,0.01,0.03,0.03,0.19,92.7,474,0.32,46288
28039,"Hinds County, Mississippi",32.294333,-90.30537,MS,County,Atlantic-S,"67,594","25,275","94,681","-42,319",0.71,0.27,1,,22677,0.56,0.24,0.03,0.05,0.04,0.2,326,574,0.32,41010
28041,"Holmes County, Mississippi",33.108092,-90.05476,MS,County,Atlantic-S,"6,689","1,309","8,076","-5,380",0.83,0.16,1,,20448,0.61,0.7,0.01,0.02,0.02,0.25,281.9,870,0.35,38454
28043,"Humphreys County, Mississippi",33.128677,-90.53346,MS,County,Atlantic-S,"3,071","1,151","4,253","-1,920",0.72,0.27,1,,12113,0.35,0.83,0,0.01,0,0.44,25.4,757,0.46,22640
28045,"Issaquena County, Mississippi",32.791494,-90.98975,MS,County,Atlantic-S,395,298,699,-97,0.57,0.43,1,,12874,0.39,0.75,0,0.03,0.01,0.45,22.4,418,0.42,25562
28047,"Itawamba County, Mississippi",34.277717,-88.37276,MS,County,Atlantic-S,"1,117","8,470","9,737","7,353",0.12,0.87,0,,13731,0.27,0.64,0,0.01,0,0.33,3.4,413,0.34,37096
28049,"Jackson County, Mississippi",30.455709,-88.63314,MS,County,Atlantic-S,"14,657","33,629","49,567","18,972",0.3,0.68,0,,18106,0.46,0.06,0,0.01,0,0.16,43.9,533,0.35,38366
28051,"Jasper County, Mississippi",31.998764,-89.14583,MS,County,Atlantic-S,"4,368","4,038","8,475",-330,0.52,0.48,1,,23879,0.56,0.22,0.02,0.05,0.03,0.16,193.2,723,0.32,48018
28053,"Jefferson County, Mississippi",31.739326,-91.04697,MS,County,Atlantic-S,"3,337",490,"3,860","-2,847",0.87,0.13,1,,18075,0.43,0.52,0,0.01,0.01,0.22,25.2,676,0.38,35019
28055,"Jefferson Davis County, Mississippi",31.577201,-89.81881,MS,County,Atlantic-S,"3,720","2,466","6,237","-1,254",0.6,0.4,1,,12723,0.45,0.85,0,0,0,0.4,14.9,520,0.45,26408
28057,"Jones County, Mississippi",31.652274,-89.17378,MS,County,Atlantic-S,"7,791","20,133","28,352","12,342",0.28,0.71,0,,16216,0.4,0.6,0,0.01,0.01,0.27,30.6,408,0.39,28271
28059,"Kemper County, Mississippi",32.75268,-88.6519,MS,County,Atlantic-S,"2,827","1,778","4,639","-1,049",0.61,0.38,1,,19519,0.5,0.29,0,0.04,0.03,0.23,97.5,695,0.38,37367
28061,"Lafayette County, Mississippi",34.354615,-89.51222,MS,County,Atlantic-S,"7,969","10,872","19,643","2,903",0.41,0.55,0,,13795,0.46,0.61,0,0.01,0.01,0.33,13.7,766,0.37,33015
28063,"Lamar County, Mississippi",31.202475,-89.47419,MS,County,Atlantic-S,"5,190","18,751","24,592","13,561",0.21,0.76,0,,21388,0.65,0.24,0.02,0.02,0.03,0.26,74.9,632,0.34,40797
28065,"Lauderdale County, Mississippi",32.400078,-88.67818,MS,County,Atlantic-S,"11,269","17,741","29,506","6,472",0.38,0.6,0,,26345,0.66,0.2,0.01,0.02,0.02,0.17,112,497,0.33,51389
28067,"Lawrence County, Mississippi",31.552943,-90.09741,MS,County,Atlantic-S,"2,195","4,091","6,364","1,896",0.35,0.64,0,,21346,0.55,0.43,0.01,0.02,0.02,0.24,114,704,0.32,38869
28069,"Leake County, Mississippi",32.7313,-89.52521,MS,County,Atlantic-S,"3,584","4,782","8,449","1,198",0.42,0.57,0,,20655,0.45,0.31,0,0.02,0,0.19,30,431,0.37,38471
28071,"Lee County, Mississippi",34.276904,-88.68251,MS,County,Atlantic-S,"10,029","22,220","32,913","12,191",0.31,0.68,0,,16780,0.39,0.42,0,0.04,0.03,0.28,40.8,583,0.41,32239
28073,"Leflore County, Mississippi",33.564765,-90.26622,MS,County,Atlantic-S,"7,787","3,212","11,140","-4,575",0.7,0.29,1,,21799,0.56,0.29,0.01,0.02,0.02,0.18,184.2,450,0.33,43374
28075,"Lincoln County, Mississippi",31.53998,-90.4471,MS,County,Atlantic-S,"4,458","10,550","15,193","6,092",0.29,0.69,0,,14307,0.42,0.73,0.01,0.03,0.03,0.4,54.5,593,0.44,26439
28077,"Lowndes County, Mississippi",33.508233,-88.42232,MS,County,Atlantic-S,"11,819","13,271","25,575","1,452",0.46,0.52,0,,19566,0.48,0.31,0,0.01,0.01,0.24,59.5,586,0.39,36118
28079,"Madison County, Mississippi",32.570561,-90.08398,MS,County,Atlantic-S,"20,343","28,265","49,802","7,922",0.41,0.57,0,,20951,0.53,0.44,0.01,0.02,0.02,0.25,118.1,506,0.34,39937
28081,"Marion County, Mississippi",31.240902,-89.82372,MS,County,Atlantic-S,"3,677","7,836","11,693","4,159",0.31,0.67,0,,33170,0.74,0.38,0.02,0.03,0.04,0.13,133.2,715,0.29,66671
28083,"Marshall County, Mississippi",34.771173,-89.49483,MS,County,Atlantic-S,"8,023","6,587","14,839","-1,436",0.54,0.44,1,,18126,0.4,0.33,0,0.01,0,0.28,50,542,0.34,33428
28085,"Monroe County, Mississippi",33.899309,-88.50082,MS,County,Atlantic-S,"5,524","10,167","15,884","4,643",0.35,0.64,0,,17978,0.38,0.47,0,0.03,0.02,0.22,52.6,706,0.39,37554
28087,"Montgomery County, Mississippi",33.480389,-89.65142,MS,County,Atlantic-S,"2,115","2,818","4,996",703,0.42,0.56,0,,18167,0.42,0.31,0,0.01,0,0.22,48.4,765,0.38,36810
28089,"Neshoba County, Mississippi",32.747316,-89.12996,MS,County,Atlantic-S,"2,715","7,679","10,553","4,964",0.26,0.73,0,,15523,0.4,0.45,0,0.01,0,0.31,26.8,407,0.38,31963
28091,"Newton County, Mississippi",32.405252,-89.11831,MS,County,Atlantic-S,"2,756","6,548","9,438","3,792",0.29,0.69,0,,18693,0.47,0.21,0.01,0.02,0.01,0.24,52.1,570,0.38,37686
28093,"Noxubee County, Mississippi",33.115598,-88.58159,MS,County,Atlantic-S,"4,347","1,200","5,574","-3,147",0.78,0.22,1,,18864,0.52,0.3,0,0.02,0.01,0.19,37.6,578,0.35,35185
28095,"Oktibbeha County, Mississippi",33.439846,-88.86234,MS,County,Atlantic-S,"8,859","8,576","18,124",-283,0.49,0.47,1,,12780,0.34,0.72,0,0.01,0.01,0.35,16.6,695,0.41,28730
28097,"Panola County, Mississippi",34.364489,-89.96222,MS,County,Atlantic-S,"7,431","7,449","15,064",18,0.49,0.49,0,,20202,0.67,0.37,0.03,0.02,0.04,0.34,104.1,458,0.34,34429
28099,"Pearl River County, Mississippi",30.716802,-89.60504,MS,County,Atlantic-S,"3,604","17,782","21,883","14,178",0.17,0.81,0,,18073,0.44,0.5,0,0.02,0,0.25,50.7,685,0.36,34526
28101,"Perry County, Mississippi",31.21461,-88.99095,MS,County,Atlantic-S,"1,220","4,135","5,432","2,915",0.23,0.76,0,,20549,0.49,0.13,0.01,0.03,0.02,0.22,68.8,811,0.34,38465
28103,"Pike County, Mississippi",31.200988,-90.4339,MS,County,Atlantic-S,"8,043","8,009","16,310",-34,0.49,0.49,1,,17183,0.41,0.2,0,0.01,0,0.21,18.9,647,0.37,32459
28105,"Pontotoc County, Mississippi",34.247321,-89.01561,MS,County,Atlantic-S,"2,386","10,336","12,984","7,950",0.18,0.8,0,,18183,0.47,0.52,0.01,0.01,0.01,0.28,98.8,409,0.37,30078
28107,"Prentiss County, Mississippi",34.617939,-88.53007,MS,County,Atlantic-S,"2,067","7,648","9,872","5,581",0.21,0.77,0,,18576,0.42,0.15,0,0.06,0.02,0.14,60.2,498,0.31,40198
28109,"Quitman County, Mississippi",34.260657,-90.26743,MS,County,Atlantic-S,"2,312","1,001","3,365","-1,311",0.69,0.3,1,,16589,0.4,0.14,0,0.01,0,0.24,60.9,415,0.33,34794
28111,"Rankin County, Mississippi",32.265894,-89.99889,MS,County,Atlantic-S,"14,110","47,178","62,768","33,068",0.23,0.75,0,,13954,0.4,0.7,0,0.01,0.01,0.41,20.3,405,0.42,26204
28113,"Scott County, Mississippi",32.392083,-89.51794,MS,County,Atlantic-S,"4,268","6,122","10,522","1,854",0.41,0.58,0,,26897,0.62,0.2,0.01,0.02,0.02,0.12,182.7,775,0.32,58368
28115,"Sharkey County, Mississippi",32.915089,-90.83701,MS,County,Atlantic-S,"1,479",692,"2,190",-787,0.68,0.32,1,,16789,0.38,0.38,0,0.11,0.07,0.25,46.4,609,0.34,32049
28117,"Simpson County, Mississippi",31.911087,-89.86162,MS,County,Atlantic-S,"3,874","7,393","11,419","3,519",0.34,0.65,0,,15744,0.45,0.71,0,0.01,0,0.31,11.4,432,0.38,27877
28119,"Smith County, Mississippi",31.985054,-89.51802,MS,County,Atlantic-S,"1,617","5,928","7,627","4,311",0.21,0.78,0,,18314,0.41,0.36,0,0.02,0.02,0.23,46.7,589,0.38,34338
28121,"Stone County, Mississippi",30.796,-89.12952,MS,County,Atlantic-S,"1,573","5,306","7,045","3,733",0.22,0.75,0,,20334,0.39,0.23,0,0.01,0.01,0.24,25.9,636,0.37,38975
